loss,accuracy,val_loss,val_accuracy
2.3401808738708496,0.10580000281333923,2.30155086517334,0.21719999611377716
2.2719438076019287,0.259674996137619,2.243623733520508,0.2941499948501587
2.2195630073547363,0.29100000858306885,2.199049234390259,0.2941499948501587
2.178934335708618,0.29100000858306885,2.164299488067627,0.2941499948501587
2.1469407081604004,0.29100000858306885,2.1366376876831055,0.2941499948501587
2.12109112739563,0.29100000858306885,2.1140542030334473,0.2941499948501587
2.099562406539917,0.29100000858306885,2.094745397567749,0.2941499948501587
2.0809619426727295,0.29100000858306885,2.0778164863586426,0.2941499948501587
2.0643632411956787,0.29100000858306885,2.062394618988037,0.2941499948501587
2.0491552352905273,0.29100000858306885,2.048112630844116,0.2941499948501587
2.034982919692993,0.29100000858306885,2.0346181392669678,0.2941499948501587
2.021613359451294,0.29100000858306885,2.0218122005462646,0.2941499948501587
2.008924722671509,0.29100000858306885,2.00957989692688,0.2941499948501587
1.9968398809432983,0.29100000858306885,1.9978840351104736,0.2941499948501587
1.985303521156311,0.29100000858306885,1.9867439270019531,0.2941499948501587
1.9743021726608276,0.29100000858306885,1.9760264158248901,0.2941499948501587
1.9637904167175293,0.29100000858306885,1.9658215045928955,0.2941499948501587
1.953758955001831,0.29100000858306885,1.9560917615890503,0.2941499948501587
1.9441986083984375,0.29100000858306885,1.946765422821045,0.2941499948501587
1.9350736141204834,0.29100000858306885,1.9378689527511597,0.2941499948501587
1.9263763427734375,0.29100000858306885,1.929397702217102,0.2941499948501587
1.9180999994277954,0.29100000858306885,1.921318531036377,0.2941499948501587
1.9102164506912231,0.29100000858306885,1.9136121273040771,0.2941499948501587
1.9027109146118164,0.29100000858306885,1.9062211513519287,0.2941499948501587
1.8955628871917725,0.2913374900817871,1.8992984294891357,0.29295000433921814
1.8887501955032349,0.2913750112056732,1.8926072120666504,0.29295000433921814
1.8822734355926514,0.2913750112056732,1.8862781524658203,0.29295000433921814
1.8761032819747925,0.2913750112056732,1.8802169561386108,0.29295000433921814
1.8702245950698853,0.2913750112056732,1.8744137287139893,0.29295000433921814
1.8646302223205566,0.2911374866962433,1.8689227104187012,0.29295000433921814
1.8592990636825562,0.29083749651908875,1.863685965538025,0.2930999994277954
1.8542131185531616,0.29077500104904175,1.8586490154266357,0.2930999994277954
1.8493781089782715,0.29077500104904175,1.8538964986801147,0.2930999994277954
1.8447654247283936,0.29077500104904175,1.8493109941482544,0.2930999994277954
1.840349555015564,0.29089999198913574,1.844981074333191,0.2930999994277954
1.836169958114624,0.2913750112056732,1.8408374786376953,0.29269999265670776
1.8321492671966553,0.2905375063419342,1.8368746042251587,0.29269999265670776
1.8283390998840332,0.2905375063419342,1.8330552577972412,0.29269999265670776
1.824687123298645,0.2905375063419342,1.8294123411178589,0.29269999265670776
1.8212025165557861,0.2905375063419342,1.8258955478668213,0.29269999265670776
1.8178644180297852,0.2906374931335449,1.8226051330566406,0.29144999384880066
1.8146699666976929,0.2910875082015991,1.8194509744644165,0.29144999384880066
1.8116189241409302,0.2910875082015991,1.8164080381393433,0.2921000123023987
1.8086919784545898,0.2917124927043915,1.8134777545928955,0.2921000123023987
1.8058944940567017,0.29151248931884766,1.8106530904769897,0.2921000123023987
1.8032060861587524,0.29151248931884766,1.8079179525375366,0.2921000123023987
1.8006325960159302,0.2905125021934509,1.8053447008132935,0.2921000123023987
1.7981597185134888,0.2918750047683716,1.802889108657837,0.2921000123023987
1.7957803010940552,0.29173749685287476,1.800414800643921,0.294050008058548
1.7934935092926025,0.2918125092983246,1.7980834245681763,0.294050008058548
1.7912853956222534,0.2921749949455261,1.7958968877792358,0.294050008058548
1.7891849279403687,0.29192501306533813,1.7937933206558228,0.294050008058548
1.7871402502059937,0.2921749949455261,1.7916783094406128,0.294050008058548
1.785204291343689,0.2921749949455261,1.7896933555603027,0.294050008058548
1.7833038568496704,0.2921749949455261,1.7877197265625,0.294050008058548
1.7814935445785522,0.2922250032424927,1.7858914136886597,0.29225000739097595
1.779741644859314,0.2921625077724457,1.7841273546218872,0.29234999418258667
1.778058409690857,0.2921124994754791,1.7823559045791626,0.29234999418258667
1.7764161825180054,0.2922374904155731,1.780730128288269,0.29225000739097595
1.7748562097549438,0.2925874888896942,1.7791258096694946,0.29225000739097595
1.7733426094055176,0.2925874888896942,1.7775263786315918,0.29225000739097595
1.7718884944915771,0.29234999418258667,1.7759935855865479,0.29225000739097595
1.7704659700393677,0.2925874888896942,1.7745052576065063,0.29225000739097595
1.769100546836853,0.2925874888896942,1.773133397102356,0.29225000739097595
1.7677816152572632,0.2925874888896942,1.771756887435913,0.29225000739097595
1.7665066719055176,0.2925874888896942,1.770445466041565,0.29225000739097595
1.7652666568756104,0.2925874888896942,1.769131064414978,0.29225000739097595
1.7640726566314697,0.2925874888896942,1.7678837776184082,0.29225000739097595
1.762913465499878,0.2925874888896942,1.7666912078857422,0.29225000739097595
1.7617841958999634,0.2925874888896942,1.765507459640503,0.29225000739097595
1.7607018947601318,0.2925874888896942,1.764329433441162,0.29225000739097595
1.7596560716629028,0.2925874888896942,1.7632769346237183,0.29225000739097595
1.7586427927017212,0.2925874888896942,1.7622277736663818,0.29225000739097595
1.7576665878295898,0.2925874888896942,1.761138677597046,0.29225000739097595
1.756723403930664,0.2925874888896942,1.7601348161697388,0.29225000739097595
1.755784034729004,0.2925874888896942,1.759169578552246,0.29225000739097595
1.7548928260803223,0.2925874888896942,1.7582275867462158,0.29225000739097595
1.7540136575698853,0.2925874888896942,1.7572948932647705,0.29225000739097595
1.753177523612976,0.2925874888896942,1.7564036846160889,0.29225000739097595
1.7523490190505981,0.2925874888896942,1.7555242776870728,0.29225000739097595
1.751570701599121,0.2925874888896942,1.754650354385376,0.29225000739097595
1.7507914304733276,0.2925874888896942,1.7539011240005493,0.29225000739097595
1.7500412464141846,0.2925874888896942,1.75310218334198,0.29225000739097595
1.749328851699829,0.2925874888896942,1.7522871494293213,0.29225000739097595
1.7486125230789185,0.2925874888896942,1.7515652179718018,0.29225000739097595
1.7479140758514404,0.2925874888896942,1.7508336305618286,0.29225000739097595
